profesor_dni,sede_id
72920851,1680
96842251,1450
82366681,1120
69235655,820
43333878,1040
71314760,135
85772274,810
84313854,1496
50132764,1631
83278732,1249
48640343,525
37633756,1381
43030944,1344
93661224,1408
82618712,1177
80252956,1972
90765604,8
23219631,1277
45052108,466
13355333,1324
88708917,476
76893386,785
43075257,838
96658846,1689
44884725,1322
48278346,1053
93693630,438
18572258,1271
42899903,1361
57256867,1380
57319927,1356
63376226,1427
74861372,1807
90672087,135
93134220,1204
44200457,946
67904639,1950
57646858,893
54680027,633
71650717,1717
89160960,1359
46586903,592
11814418,599
97213620,625
83771997,1195
32803373,651
34089553,1530
68691255,1737
55404725,1925
63854401,426
91965392,197
67491678,1149
84750446,467
40623294,332
99284840,696
86765220,664
36166182,1220
25403292,683
30775372,1357
19162259,1002
83970634,1158
24479601,292
65545819,978
47104866,966
80288521,1600
79081487,270
95270018,567
98371009,526
88112317,447
71420620,320
46909338,1454
90211270,677
11359012,868
67776124,563
33764669,747
51189029,304
47937422,655
49692212,1663
56425612,775
43195250,42
27147603,179
14263124,1304
90423548,1968
78681773,1611
45416888,532
17899858,1837
15116908,392
80144776,1779
24202404,1221
53700803,1648
77282370,791
53479583,880
84726835,789
72611941,863
86399690,1694
80366254,297
13376217,1099
19162259,686
50315877,395
47675767,1899
74408489,1282
85831827,1749
88903899,18
69800545,139
22830361,960
32294044,733
45809740,264
93120128,1012
74164651,382
79629277,1928
95564919,854
73780135,66
44336863,1278
92696248,1830
87338777,1134
98175566,837
64096538,450
14846371,1080
91836066,1586
20957963,1907
14689979,415
53188144,1567
42546130,913
19165720,1035
17168275,1935
59601521,1852
40617234,1045
19165415,1486
43767610,1706
45072770,500
98794005,681
30743526,404
20617995,894
34404018,704
98576190,15
59221392,349
45515654,28
64999420,1150
36326719,925
80266968,1828
55301134,323
71558069,326
21566480,175
71873864,502
77351943,775
59799096,1464
17767598,1364
14376007,1034
85607177,1076
71843143,836
96028514,1087
64951028,1199
30071328,1873
70849791,936
50012336,1400
50060875,252
37114005,62
90203934,1107
54049019,1828
52790286,1962
85222024,1552
28631784,612
77782237,719
42368002,1798
97322564,452
14690007,905
78355168,124
44297456,1840
16268309,1411
63743378,447
77404819,1189
18915903,1411
65676610,614
63599255,840
28296339,1381
26014964,1761
64650878,503
33101155,1125
96927384,358
66687249,357
10282950,201
97157566,822
69187249,1754
70262481,648
82732100,1587
72809143,1138
18407386,639
66243905,674
50030757,278
95430376,722
65414662,1940
54863066,961
46926702,1352
73205782,1757
61639600,1636
82017573,1576
81432202,803
45283697,671
46615372,234
30166790,452
50552301,1117
63263104,1002
49515295,438
65772036,1035
93108691,914
79066866,1959
55482358,1002
52545371,946
57632910,732
71939802,1482
55224687,1308
97214533,462
43982900,1298
11993116,1915
85910035,1987
48753662,1545
92022580,215
77782237,550
89563115,1606
20101407,1760
27680382,298
48403407,215
78751032,1817
79865501,399
67304005,817
66843953,485
55408328,1643
40506434,1129
12675142,1568
30005516,861
36101668,500
97515327,373
16059331,1353
98705924,1682
45956264,378
41961099,1672
26293644,372
68864841,1219
28440416,948
42444132,659
89098462,1184
20732256,1311
36604449,1804
66726909,1342
30614748,1699
45566662,133
13758579,414
30981213,862
86568254,1953
41238607,310
82394284,1474
93887428,939
28778402,1637
57288798,1656
33378594,1915
67168768,1621
11653693,821
53363181,126
95854059,1131
53309343,317
57899846,831
90346449,155
22229305,560
60934006,974
17041318,1635
86885726,1585
19716726,1229
47816896,583
20315805,347
17946085,765
81562928,1064
80979718,1247
33925706,826
82725916,1674
63158736,3
54531341,1990
13677333,247
31263620,1076
42388051,1088
97033539,1681
91874691,1904
74333101,652
31137599,1335
19118808,1226
91752304,401
59592996,442
13122959,361
91337861,1648
29191758,1066
13545574,693
34450714,1469
86993905,183
40252346,1901
68506363,273
56610678,383
19363136,502
36286596,726
57270284,174
39991143,73
67006268,1806
66753364,1750
87841950,1373
28509200,32
39226280,1284
35693172,123
71217289,274
31452101,1182
74467937,756
85437649,1933
80622976,779
39313867,1829
52155290,1910
48261559,605
18572258,1745
50388962,1319
65724834,1606
42499166,1393
48323256,1443
17021707,1026
90974429,781
21828504,1654
84172930,111
36984702,1593
55653543,773
90763860,743
18581555,1071
51155095,610
79722208,1958
16447357,136
40763422,746
20263147,391
98975638,72
65665772,634
50649157,126
59013832,1246
68176238,1774
26781098,1094
41546620,1092
18736691,1122
54783682,1950
64673965,658
99293242,129
82398022,1506
61055564,1582
62016609,1260
29759962,820
59737013,967
14705458,383
10532465,1812
29222560,509
84026006,968
69807026,585
55573752,903
81426833,912
96417048,500
29798078,1440
49099878,729
15942626,1667
37054885,1940
91307547,86
79092718,1883
47432810,1425
79471160,656
88418678,1858
49635442,336
36170060,641
98218088,1734
68205948,1307
32100782,120
75903028,461
43444805,284
13522113,883
85253138,1099
15298155,786
81418293,1377
14383204,972
98957987,1953
23347021,1799
69094775,413
97392046,126
22213754,718
23234268,1097
10015014,742
73753164,581
53509678,616
79270442,1173
86632948,243
37564487,1729
48835152,413
37034266,1032
92371449,321
48307682,417
47111052,361
34625456,290
35160528,1790
11298743,1391
34759075,1553
66847608,1041
38073698,830
51446897,1576
31140702,1841
94280002,1568
38514507,1314
15179769,1802
59808596,1063
39149949,1007
44682956,1702
75036469,243
65488299,885
55858520,400
98862262,737
31634778,1378
98881747,357
51724936,1645
40253057,572
30710236,634
18573577,1719
35776284,447
97846528,1154
28447912,818
32026840,1047
54802994,1620
77888455,1253
35365225,1479
17494229,1006
15238388,1361
35438877,143
99947112,608
21505694,867
78597858,19
89884420,450
92086234,1199
20786901,1309
42227128,134
29843413,645
58916413,1289
37909129,1579
76949124,1814
56948002,548
82631315,1391
94843105,678
35771665,1705
39147732,754
88762423,1254
46539477,1310
17222293,1245
25222130,1035
96068407,1240
85404643,1689
46744555,1891
58100898,443
64556854,1890
67085182,331
10531001,397
47154056,1105
70364200,1715
97743565,1332
88681532,16
19017412,1337
56762711,1287
91855106,439
32092984,1918
36396645,166
64979454,1779
89223832,387
50969176,1340
21803594,1281
61478053,67
16315784,1334
11645479,713
34814785,693
73394809,1398
41797410,1037
35267806,541
95910471,736
39377076,1483
67243944,103
57486694,612
85027830,990
85674855,1561
78587559,852
55216756,1969
59972702,1470
90628797,1389
22879397,1584
11742983,1873
59238141,1170
83601315,1670
81852102,1641
98490239,1874
56085555,685
72210244,1722
10630258,1444
58322716,591
95467997,1768
48019592,1219
10587254,707
99172765,849
87763791,1347
82647893,209
80630057,1421
68074157,1530
39820011,1333
12526403,1575
90384707,296
96193122,1489
46958249,1468
35376804,557
40901403,1365
18625176,1243
21476583,1926
21803594,876
43352839,74
52545545,530
25845701,1580
31129614,1623
63314664,1385
77549248,1784
41666781,1293
37724217,1661
47997457,1407
43366383,1914
11808733,715
74323640,694
52997872,1097
42986838,1328
79981234,753
42712352,1097
95279996,1292
54960533,937
63575455,1097
78722600,1114
35154789,527
14767256,752
16876805,1248
14180035,293
39104291,1181
43005356,1883
41460029,372
24954135,4
42608536,1286
82545499,1458
96706209,241
38024193,195
77222970,482
51458850,1367
21993734,1283
74503384,547
84956105,413
27900778,1264
39985850,1614
95797098,1345
76151053,570
35460387,751
87911046,1785
26668220,1559
90067929,1195
57471926,1515
15767498,874
42095111,1949
75976115,1975
42837689,1482
53005957,1772
23451342,998
65767064,1191
64501053,798
83348531,1468
35346468,707
61679533,302
89225771,84
16065263,893
37214605,1681
35349131,477
64379396,123
27778542,268
91734730,596
60999299,1405
78209323,679
60316061,454
34799205,1914
21867019,1282
90124558,1722
59077479,300
82891891,666
56506859,488
49815098,1892
99410216,328
38214242,736
53005957,108
65608742,423
78423535,467
35225097,811
26833976,1235
79589956,1363
57686051,1721
26010026,64
75898088,1403
38169085,903
21964976,736
25473481,1280
48408899,1130
20751583,107
32403508,1056
90953733,775
45637456,1627
89539877,834
80279768,688
98366617,1172
35378217,1973
20642026,1669
50305106,879
70388433,1964
64716095,1942
11609068,811
46584838,1914
50075022,1231
12303715,1019
12898911,173
42480040,1363
79701183,1310
51472680,146
40478810,790
13618166,796
74273866,1441
94540413,1249
89589071,1989
77758607,174
50984760,331
52968838,1776
98795290,1153
98307865,345
50104705,759
18848872,799
75990650,827
99743579,285
49603614,903
53789036,1907
25486798,448
51940662,503
83533024,525
53765178,330
50608623,222
42594606,256
70564958,913
37625624,1242
99223572,1789
60904958,1347
28334291,667
56819448,468
93090384,225
56318753,1507
89052571,997
24828741,1944
12695632,1948
23594249,588
84105317,1784
33551326,372
27292041,1067
47323700,903
56248998,1589
67414119,1934
47657829,104
28239107,694
70060596,45
27271813,1988
92727842,1439
55255502,1326
95498397,521
94592987,850
55631756,1171
41851062,1165
72690975,1904
77551394,933
72885220,1151
22884017,745
14029336,132
35320128,1808
91706395,408
96042828,730
92243746,1931
43112768,278
62375056,490
86525691,1648
91350661,1284
93604809,117
89459434,1353
41979195,1604
82569536,1636
94735060,152
16847375,1091
54570322,652
79678769,431
35758063,1407
37014104,455
34437139,1183
67655475,1620
85885000,1247
74868020,1358
67586265,1041
47073179,1664
98727565,1256
87008902,989
12742725,1051
70994953,570
84026006,1267
97552423,105
75053170,533
54592285,1728
85304476,1656
12672648,958
87872893,494
54428484,996
50013476,164
60131314,1166
97384908,281
99336955,310
87629462,1475
23732960,1698
49076750,869
62106440,283
20152566,1982
75448579,1219
95455885,1564
26831003,670
80401592,698
27087002,586
27680387,36
39334537,846
23225208,1602
48577914,949
81784646,657
55341452,59
47773791,19
33492197,1038
85558460,760
39155417,1401
41997710,1043
84494500,84
90714178,194
46630256,1552
28227124,1682
61083699,201
22194145,398
69309676,869
44071573,1826
58967398,638
29238736,1449
45416888,431
16565118,798
14290177,445
34762839,1739
58060808,149
13148866,1490
27492978,239
70153189,1632
19552897,1098
41602916,759
80506592,643
78991877,773
48688821,1623
82862064,98
53131279,1140
92333796,1509
14688597,1421
16472480,936
65479455,1274
61369941,553
48076710,545
68783760,576
73788121,565
72493288,1334
47633583,1208
82336795,36
96814965,1364
13109970,844
53383715,1625
94833095,1814
63716657,1600
91537039,706
31340841,244
28005798,669
17551596,1987
52984303,1477
38876547,606
75081122,1942
32529821,1555
97401493,1231
67607567,644
48935714,1178
20126208,1856
29692415,776
26826231,654
97003018,1156
41518070,223
13652748,784
83949785,688
75467019,266
92485109,628
20752143,603
19350484,77
11059134,1731
98287804,1637
59080736,518
72262430,630
95609724,613
22296236,325
68431614,1865
89508080,1129
93100576,1081
99087266,1341
87611705,1125
88289652,1055
53541401,1503
42521178,1479
51193574,302
72406683,1552
80369032,675
22971880,16
79778077,1295
37747848,503
47370743,1893
18427786,456
46848322,565
75688529,1822
78180826,1883
68687180,309
33197219,1224
21546102,1299
34071125,1052
73640937,80
32065733,796
24822915,550
29048958,810
50070658,57
35905818,572
19994439,512
26106367,1328
31774299,110
88688828,1525
44241267,1025
63594483,271
12453166,455
59606039,455
47764112,1876
98585101,1221
56300829,446
69801758,296
49011881,750
34513421,1353
76860670,699
45721345,1081
69745675,1351
76499050,749
88401446,1361
38285046,1864
66221149,1446
52352767,1792
32177750,1769
70490859,850
83546824,798
99134637,225
37384535,1983
91932996,926
98947877,356
98474550,685
21801189,232
75534016,237
94407669,1024
74071556,167
79083049,1537
36217310,113
50607339,1409
26148870,999
41477386,436
85589388,1968
34460094,705
64627597,554
11288473,1975
70341999,1399
42388051,103
61244531,1572
97304286,611
45591000,1325
31164291,5
73655006,1688
72503975,773
43382239,137
67098175,1656
89242822,119
28333843,117
82240492,94
10332236,1325
57231132,553
46678777,1470
68139574,1994
57807298,1459
80007639,1459
70208744,1572
25780445,1985
97792503,1260
27273382,1826
37653628,1067
24219620,184
52424486,1014
25918863,619
83103874,1430
40212086,249
20429243,1360
13013973,129
26762870,326
54274643,1903
85632297,393
26076098,496
88401934,1427
98327273,990
55937521,403
32420937,344
56959622,908
81480420,1226
42413828,1840
46935413,1351
48993885,1526
44575616,1389
77551394,1153
28910813,959
10803393,269
53179184,783
23075096,1370
80303036,1922
61101002,1022
78110903,1459
42123648,1420
12601417,429
16375460,1165
18926292,705
99926906,1708
34442808,1541
93562907,1796
40056098,1226
46699424,1798
76694155,175
29125148,1201
57861210,1624
93711192,1127
95309210,229
72670135,1993
81429863,871
96165243,52
80067166,1192
38237639,1759
14263124,669
16737029,267
76705815,315
74042681,1567
12766056,1619
70631335,976
27201307,57
26546333,1062
70753530,1554
61952586,1858
48348927,685
74438342,88
11920769,1769
95604473,879
69124197,1288
49348106,1390
85367490,1513
68540953,783
16344239,1274
45996392,751
33308966,1899
37521633,392
15983672,1566
56920483,699
81217239,426
91339246,411
50476667,247
89329084,111
96353758,520
16187567,1375
15791793,806
98396112,615
85334895,798
23992710,1378
84265818,412
20112288,896
79629277,123
31290612,1988
16936679,1518
97818258,628
93959995,1377
24055275,1848
46255587,803
68581983,352
33424975,1581
74274932,56
40341188,142
22042599,1256
85587304,1909
18953254,363
44602255,20
66444381,1767
15586400,1315
65131723,691
45922790,840
17899858,1686
58377687,1630
92642405,914
65701313,1596
50848587,1412
19553031,1234
40713325,670
15061824,315
68703936,1547
70898633,1992
78625841,806
29632044,925
29579555,1084
62984840,1157
91208835,1266
27435229,882
66076950,714
60591580,532
61185928,1908
23256758,463
77159504,854
92750953,770
53442473,1485
56656915,1772
62316358,106
40287172,265
19113355,408
41466880,534
98899516,1328
47633582,654
28296339,295
72287563,1400
52493711,72
89834637,1763
11404090,1938
68655824,731
57904089,498
31290612,73
78725339,1145
21928996,190
94251110,1991
39001575,885
30773656,1152
90972886,1633
24210593,1127
14692104,647
49099454,235
54805236,1624
69659363,413
51309794,1640
95794889,1741
52418489,530
17342164,145
42655724,793
93769242,593
65411826,1658
51293725,375
14211065,1318
30333118,223
64156262,894
91379633,1793
31343549,224
34783297,216
44974191,7
86667526,1043
87562729,882
50565462,7
27144668,1658
44923220,662
37250681,1820
57492583,1461
53030793,1316
76243415,657
27562672,1702
64122759,1332
88700771,578
10646279,669
18887565,289
33619777,1240
20710774,158
32032310,830
94663454,982
27034030,1015
98219439,1928
29591529,553
33272287,272
86769991,261
85981511,168
47969096,1152
22224707,214
96091556,1383
53047834,597
37187205,395
15974309,708
22435707,1565
88004981,1880
26538165,1981
92155868,769
45554074,1640
66979916,309
88720848,550
81521446,380
10860652,1849
27087002,831
35002144,1922
18171932,606
44984308,8
26292944,1233
36290058,295
59383600,61
84726835,1970
66927766,826
54877389,718
51094669,1280
51050619,1705
25897509,1389
36164020,1067
65108944,1694
41997710,666
34868367,1814
36648174,225
56592593,1527
17022701,697
11385485,986
69464975,1917
50760639,1402
90368820,1300
66783520,1314
16323023,120
66083739,784
15973626,496
44492197,95
24276407,1862
41640391,1042
57257433,349
69160870,472
83452393,1966
55243388,134
51808945,1605
79718450,1949
65492661,1355
64556854,673
93324820,1821
42845418,510
92144565,1467
30909495,874
62907108,622
26650879,1892
20211373,1656
19806347,128
59750640,1833
38699580,1435
90250890,753
87751248,1766
23689449,1542
95228407,639
61107549,830
55543599,1600
57572785,673
97678604,1120
95395645,1501
58944206,420
17946893,210
86280335,1158
52410355,1993
65116305,812
15972027,1063
71221950,1105
62940532,361
78065146,989
25891484,313
17283387,1888
40167323,1254
98748537,910
63833879,34
12123528,1763
64439540,1323
60286544,1827
74838043,1276
62472157,1740
34243565,1882
73208782,659
33772669,207
35173395,1831
16689703,1564
87997027,136
34276081,139
89848917,1588
32665169,1868
73623354,1848
85660133,392
