year,alumno_dni,sede_id,grado_id,secretario_dni
1997,11478813,11,8,36628428
1995,83292052,83,7,83588905
2000,64003373,183,2,28296747
1984,37162617,35,9,94714982
2013,36939244,79,1,36909022
1976,41942445,42,3,88313839
2011,34188097,176,4,36484228
1980,13424329,6,1,66652516
2017,60613399,14,2,60218974
2005,97154739,92,4,77103578
1963,42605112,26,1,51165190
1973,69159192,167,1,48202683
1970,68798841,89,4,43948432
1963,75373801,197,0,83497650
2018,98924833,57,7,25867310
1973,27271370,25,8,10968600
2005,78554843,178,7,59920014
1971,95796265,52,4,27725212
1962,88791546,180,3,49532960
2009,47874228,11,8,47933164
1992,42288234,32,2,34481372
1999,28270035,196,1,66723609
1963,11799208,87,8,27744859
2008,73466432,98,9,96516762
1992,44244994,158,4,73308343
1971,69756289,153,6,99350837
1971,27547080,138,5,60369838
1996,82121237,11,0,78153771
1991,52176283,186,10,11556887
1968,64035419,16,9,11873464
2008,34383598,137,3,47428472
1978,15056532,172,0,92197528
1980,26771585,113,3,28413959
1999,26467363,150,7,79254950
2017,89161475,41,7,24875747
1960,96452751,194,9,99608590
2016,99508472,74,3,78304320
1972,13968979,45,4,14866640
1981,22720433,173,1,22858177
2004,16797300,71,6,87938529
1989,55527096,129,4,57752057
1993,66665180,133,9,23859678
2001,93831258,167,4,78225813
2018,92013987,153,8,48555082
1996,94220270,32,6,20933961
2024,77636311,173,0,24890345
1993,94093023,153,8,42606640
2020,94188984,92,8,59893791
1970,83874136,147,4,42606640
1960,73058157,56,9,41147758
1997,94631283,22,1,75929509
1968,56167021,114,5,25867310
2006,54938079,77,8,87152708
1960,33166992,54,3,38805003
2000,86504315,15,2,25546757
1979,53612332,30,0,53289114
2007,62220693,37,5,96128413
1977,76232724,68,3,47570378
2010,84531996,92,10,64797039
2007,69621257,91,2,53470572
1977,82045336,51,0,26451302
1970,36238236,69,8,29475576
1961,83415307,43,1,31814812
2024,98601560,9,9,28670094
2005,66867173,179,5,18861313
2014,90581849,153,8,53572400
2006,77127368,175,9,30513106
2019,60222865,172,1,34136247
2004,35299237,185,4,27725212
1993,47529441,58,10,71191877
1976,47912044,156,4,81714255
1960,23333563,77,8,76998493
2009,79068644,43,3,46584299
2015,62351865,137,4,59929214
1982,20083719,52,1,64114152
2006,38557004,118,6,17751908
1971,53021608,114,1,48539040
1971,59502226,111,9,56392606
1970,38335461,40,1,28391810
2016,74093167,165,0,54079073
1982,79664454,114,9,97165450
1982,33643665,107,4,50819699
1999,83573239,145,4,50819699
1987,27032513,30,9,59828024
1991,21039695,130,1,55282856
2005,18814048,125,7,53157379
2003,63432756,93,0,96651795
1989,53967408,83,0,80390967
2004,15229159,133,1,49493542
2023,87071699,48,3,48132902
1988,40276457,24,3,81986421
1967,89931398,66,6,48539040
2019,51776839,138,9,30169984
2016,26388358,117,7,95951080
1964,28421211,55,1,27441855
2016,28931841,31,2,99940907
1990,31559949,113,0,11925091
2019,71552351,7,6,80723249
2000,64029181,67,3,69704446
2019,43702122,104,5,19431825
2012,97472638,126,0,44330788
1972,88629237,61,5,19909746
1976,46287081,138,5,92480779
2021,71075376,144,1,94471700
1993,50366570,154,3,50922613
2017,35187927,52,1,66397044
1986,63024718,114,6,57111623
1994,21668584,88,9,86873452
1996,90031118,64,0,70216815
2021,23849680,118,8,74050606
2013,83507952,32,5,99127423
1971,99638880,150,6,15364828
2011,17107782,111,0,76234106
2001,86272590,153,2,27932477
1978,84863042,135,4,53863485
1988,13850022,76,6,60141543
1973,62411448,151,6,29459543
1991,71273089,31,7,79446295
2000,68615993,147,6,65637211
1982,22198257,146,4,92478159
1971,95682380,166,0,69800314
1960,76828334,192,7,91438031
2007,10413281,8,5,52815250
2022,49633591,179,5,72544992
1961,88735624,32,10,31543294
2009,93973705,35,5,37113628
1996,84966662,9,6,83108534
2001,23901228,190,7,12054255
2001,78764126,7,9,98830609
2022,69412825,23,4,96813226
1990,91964029,58,7,72991027
2024,27390834,41,4,69706268
1986,72324654,84,4,72991027
2020,95846408,44,5,28670094
1964,90114788,92,10,98830609
2006,16028814,34,8,72108410
2000,25615981,101,3,32998804
1961,20663737,126,3,21952143
1996,81678190,92,7,60189408
1997,10382025,83,6,78300755
1975,63788925,34,7,21073352
2008,44488329,178,9,46584299
1997,21843275,189,1,81501221
1976,15645862,192,2,34864026
1999,27139337,21,7,40925318
2012,19020561,20,0,51519521
2002,23881257,142,6,49943119
2002,72256980,164,7,14306431
2017,94631283,68,6,47990544
2013,32381422,184,4,61477321
2024,62319628,168,5,93119592
1998,19552759,93,7,83108534
1991,21971730,188,4,77066866
2017,87261013,55,3,30722948
2002,89144270,155,5,96791085
1998,43509507,60,3,69501135
1974,95272416,55,5,43115806
2011,49220399,140,1,52222055
1986,17708448,150,7,32936755
2003,14989751,184,1,15015308
2001,73908152,18,6,61173436
2006,41947432,157,7,55472894
2019,94868862,125,9,91109343
1974,24154968,188,3,55357872
2004,72346470,110,6,24387561
2014,87673611,90,7,51675249
1970,13007551,90,4,97165450
1988,63301075,57,5,62801773
1975,18285480,170,4,18740433
1960,35896831,33,6,25546757
1964,42240812,60,5,73645820
1970,19528580,93,2,40939551
2002,47373017,152,4,59097212
1979,21679902,136,7,36388784
1985,46191528,122,3,65706602
2002,88765359,95,10,54660024
2017,68904818,92,6,30632825
2020,98069272,173,9,53231018
2013,74228425,67,1,73275475
2021,42911054,28,4,16345763
2014,25366257,39,7,40939551
2018,29548012,82,6,12598346
2006,76141877,146,0,92174886
1987,57798530,76,3,56663520
1972,13411102,94,4,31554683
1983,71437759,180,4,81714255
1987,31001675,37,9,28390933
2007,53784109,108,8,11753440
2006,96590192,5,10,83450049
1985,65374707,56,6,95811182
2015,91207151,145,8,79822267
1969,45524439,119,8,97562785
1989,79492050,118,6,97376548
2018,88152690,25,3,10206095
2011,11691306,76,7,17665718
1996,10430556,136,9,82099299
1986,99857465,77,0,87482411
2008,15281460,114,5,41147758
1967,32279040,151,0,19285459
1999,21344443,165,7,64625283
2020,38425650,50,3,70374597
1987,47355083,184,1,96849203
1978,90091671,74,4,47428472
2017,25263763,101,8,60593752
2002,38583067,159,8,86333340
1968,80277467,19,2,48015085
1966,11752093,59,1,19670953
1968,70416572,111,3,73188829
1998,40653545,163,1,11950053
1981,98853727,57,8,76966002
1996,41701469,188,10,44330788
1996,91662913,139,4,91408029
2006,95257970,123,8,76317937
2017,96517510,3,10,99016350
1960,17160761,17,7,87176217
2009,26880351,68,4,17078513
1999,42425175,183,0,94769623
1995,17585432,149,10,45757972
1978,78024731,11,8,85208380
2019,80107125,94,3,82106455
2002,40635464,26,10,95187384
1970,72355671,146,9,15364828
2016,27114172,138,1,97672949
2002,37135963,115,7,53145175
1972,87432546,63,4,82106455
1965,18436685,46,2,39165631
1999,79591692,167,7,31563176
2005,13925354,124,7,66174785
2004,54702019,185,4,64625283
1972,40035102,110,6,13136534
2013,70888893,49,10,24449818
2005,53325590,5,7,88748631
1981,63437591,41,9,21428744
1990,55195551,59,9,69981511
2008,31389044,24,10,16504684
1984,62219324,124,8,49788205
1982,93521520,48,6,35019664
2011,38443553,103,0,32943230
1974,93120600,33,5,49960482
2023,40915822,36,2,53157379
1977,42672393,134,8,64743179
1988,72954044,12,10,54771200
2024,73741121,86,8,94157145
2022,13169778,110,9,14695374
1969,23375253,177,1,59929214
1970,24446127,7,7,60447587
2000,46476158,116,3,16036125
2011,75705379,174,9,50639816
2005,28012764,77,7,86937307
2009,81164301,36,9,75378926
1968,69184602,71,1,16429480
2001,34005457,170,7,38155086
2022,82874554,198,3,86508950
1999,33166992,87,8,64301174
2016,62578346,164,9,46430350
1997,66131739,76,6,15815868
1992,21198681,131,10,14029037
2013,54670585,74,6,85717573
1984,35006390,52,9,76164293
2022,37879565,189,9,88158887
1967,57615316,172,3,56129937
2019,10824861,176,7,18923951
2006,73051375,151,7,56392606
2013,33872112,153,10,10410016
1971,68845274,145,9,47298355
2001,62955637,39,2,87482411
1967,86090944,159,10,83347036
1984,62700606,9,8,36238590
2004,38528754,199,9,34711743
1991,66283774,199,10,72870578
1961,93883228,195,0,96813226
1976,70344011,72,5,36592215
1976,73961702,83,1,89246767
2004,37772136,98,7,87797325
2011,95555416,114,2,97011519
1972,58596795,134,1,44034866
1995,27605082,151,4,97165450
2012,35756076,61,0,89016377
1975,26295353,157,0,61054329
1997,19998747,120,9,50359581
2012,18986024,168,10,37047632
1970,49769354,114,2,34706744
2004,20458555,151,0,58676583
2018,58764411,153,9,24331753
2006,56665950,24,1,72965687
1970,73427280,70,6,10410016
1971,23197364,155,0,55786450
1987,43966751,26,2,19161870
2005,57305535,64,5,19118573
1994,55537331,156,4,66723609
2023,60910771,196,6,51675249
1995,15242001,195,6,43115806
1969,38803512,0,1,91448195
1968,86980320,144,1,97026441
2004,29609134,98,8,67546880
1987,20300465,29,10,88773388
2003,72206846,115,1,37113906
2009,63442005,196,2,41900187
1970,21112075,124,10,95951080
2005,86212097,113,9,47852413
2023,78705531,132,2,49077868
1971,62433909,31,3,18237319
2021,20559456,36,9,22241476
1989,37073326,76,10,72991027
1996,85359175,155,9,11753440
2000,98444064,30,2,92480795
2013,50117105,89,9,13890934
1988,26566469,125,1,52815250
2019,68002314,185,4,14508671
2010,58905653,93,0,15815868
2013,55076351,156,1,60447587
1971,83163976,113,9,34136247
2014,24576446,4,8,71864099
2012,79036297,73,9,19161870
2022,30798609,65,7,32998804
1973,28514533,182,7,74050606
1974,41740823,70,4,31186059
1990,24881362,68,1,72730034
1974,59079969,91,9,93849218
2006,72834872,184,2,30169984
2009,93086118,17,2,14706732
1967,78569630,164,2,80164472
1971,54198834,65,9,34256590
1985,17966425,149,7,20801963
2021,63691803,115,4,69706268
1974,80418445,143,2,92478159
2012,15142094,186,4,41332100
1977,66643361,180,1,24387561
1996,61173035,189,8,43840403
1996,42369913,21,0,89572200
1985,41556452,137,7,97722108
2013,96582028,73,4,42442783
2008,35904096,46,1,61158455
2014,14881624,182,5,84875379
2006,80871661,76,9,13708316
2007,26603857,39,1,79911992
1981,12490255,5,0,48539040
2020,42359508,31,8,46145725
2007,93616383,72,6,52374832
1999,45269640,104,8,52768905
1969,86105780,107,10,16255642
1999,91021291,9,8,37256066
2020,42189316,191,5,88871249
1995,36434418,67,10,71494642
1996,99936806,1,8,51519521
1967,19012244,161,1,14891736
1971,42089234,186,5,72059350
1996,82844721,127,9,70126464
2014,75647070,162,7,30169984
2022,99557186,101,8,15316916
2010,47600537,131,10,97794913
1972,39394254,122,2,36713997
1970,37364305,6,6,76923053
1973,10413666,98,7,97165450
1999,53440228,26,1,68743924
1996,57360628,41,4,14013206
1981,95419841,29,5,28759947
2021,27655928,10,10,69981511
1986,28821225,66,6,13305710
1986,85333017,199,2,92170468
2005,70117326,30,3,52815250
1999,16292961,141,4,91228604
1995,77912766,103,5,57853117
1970,72071925,146,6,68066069
1995,63988435,98,8,25085077
2021,91301560,96,8,71864099
1996,42506973,158,3,87797325
1982,95899846,93,4,75697193
1978,87727539,190,10,98830609
1999,93688328,75,5,87152708
1987,10477627,103,1,82527961
1982,86215357,159,2,87257215
1993,62568396,89,7,71494642
1986,25509194,60,1,77945595
1998,97860124,29,8,74932162
2007,78848399,187,5,78368759
1960,97713460,59,9,99350837
1976,42974742,60,6,53231018
1972,63907526,77,7,46196611
1998,95321877,163,1,57534363
1984,45166963,156,7,42477685
2019,55629410,128,10,17131126
1998,92335100,34,6,87819537
1985,14219858,41,3,16429480
1977,33959206,47,0,32943230
1965,27782064,121,6,89248889
1971,98979685,120,5,37306426
1963,89597547,138,2,60369838
1968,31621685,115,3,29475576
1993,13287711,184,6,63018266
2006,55214846,39,6,24178666
2006,45957392,149,4,70126464
1993,23776064,141,7,71182863
1965,77430539,167,9,56129937
1963,79359466,51,8,68920668
1965,79079634,29,5,53316110
2022,65867572,95,8,13800456
2008,22462073,61,10,58281350
2008,14477867,118,9,19161333
1979,43876535,22,6,43749590
2024,47065145,39,0,27875521
2006,42411991,196,10,45352947
2021,98200562,45,4,58918011
2007,85487849,63,8,31870602
1998,25631812,39,5,27441855
1993,98345173,18,4,24890345
1991,82588536,66,6,11521573
1983,78871701,152,7,34481372
1983,15823553,121,0,54324782
1977,97959450,10,4,66397044
2007,87595204,44,4,36580157
1979,61844329,69,5,74354094
1987,60887148,179,10,70216815
1974,51820619,4,10,44246074
1995,34083514,105,1,59985478
2015,11309019,159,8,85717573
2018,19011365,142,4,59374270
1981,74335404,75,8,16464756
1991,55048911,20,5,53316110
1989,77190237,163,10,93083585
1963,61005898,163,8,33386979
1975,15032784,157,8,76051394
2014,28189789,179,5,27259027
2010,34969868,199,10,45393388
1993,37693440,171,10,85993036
1994,28699702,12,1,39377480
2004,81080792,71,5,87176217
2013,84324089,107,5,13701376
1988,84635706,137,4,36428974
2021,36927832,100,5,33999202
1971,13815361,169,8,29864736
2019,57955598,118,2,47485136
2018,64003206,104,0,61477321
1961,57528068,120,10,48301295
2010,68816955,1,3,41904749
2017,65161064,171,9,28418587
1986,91311016,6,6,79492566
1965,21098380,19,1,43840403
1969,59239416,124,9,32263140
1990,50948635,42,8,27441855
2014,91356387,129,10,41052046
1999,32475115,152,1,85318414
2005,62400916,158,0,51134560
2017,55796983,55,8,48739048
1969,78859996,40,2,37346758
2006,77392005,31,10,30047662
1980,52123312,30,8,36065359
1985,43513941,89,10,53470572
1962,38445362,177,1,13890934
2000,11105312,61,10,83450049
2013,68286553,52,2,35019664
1986,66402908,65,4,29225838
1966,70747956,13,1,93119592
1997,25720866,60,3,37310816
1995,29927185,24,7,49788205
2000,15004783,38,10,50819699
1999,82045336,38,3,11329566
2012,70361058,139,7,78368759
1980,44084106,95,7,65367513
1991,47390257,6,6,80390967
1996,95223125,188,0,63018266
1980,99078406,142,5,49186122
1960,30293210,16,2,15248713
2010,24914309,1,1,83108534
1988,24067710,156,4,72444911
1962,18300197,78,7,55744815
2005,66505444,141,5,46436014
1994,83723694,114,1,33882291
1972,48620854,168,8,30159896
1985,31221820,60,6,34711743
2016,35604957,140,9,65637211
2001,99775631,46,0,36238590
1977,68131787,154,7,49077868
1990,26206194,145,0,60686817
1977,97828245,164,6,70216815
1984,18279246,41,0,99214289
2009,41655039,114,8,58676583
1982,74532486,51,9,50697835
1980,44920689,30,4,22011834
1973,34536323,90,1,32021157
2024,16459327,86,0,71191877
2019,55478630,102,1,15364828
1992,76346382,23,5,76123760
1969,24918509,2,7,79492566
1969,81962922,185,3,56129937
1962,55307856,172,1,81145402
1988,13675466,23,4,68296015
1971,48236298,84,7,35571894
1991,25061841,7,1,92222401
2017,77332011,106,1,60446070
1970,27435227,82,6,47852413
1970,51127044,166,3,19161870
1960,60057788,118,2,29459543
2019,69402079,156,1,80458126
1984,51556148,60,0,30513106
2021,18671194,142,9,73275475
1973,58306243,14,2,60593752
1985,96578867,156,4,37113628
1972,55739147,184,5,32936755
2000,67050353,80,1,48555082
2010,76619253,81,3,24565333
2014,74391776,123,2,49727848
2012,99119781,91,0,77931047
1995,35165158,35,1,16439612
1987,89881711,166,10,96813226
1980,78554294,90,3,75567741
1989,13400224,92,4,29941146
1996,10291964,164,4,88304621
1997,54141566,39,3,34711743
1989,91064888,175,4,13136534
1994,67814718,101,1,24915662
1999,71732438,58,4,51347379
2022,43690694,47,10,24387561
2013,53564774,140,0,18887762
1985,97295520,27,6,22919089
2010,75834460,69,6,42821121
2013,99554322,39,10,59134852
1971,98610048,124,2,10410016
1990,39690968,105,3,99227660
1972,75779793,124,7,41052046
1994,35807532,28,0,32384004
1980,20433767,35,9,73128940
1973,30640411,108,4,34846304
1969,78116995,104,5,29090752
1981,69750359,143,6,15970181
1972,86836581,63,8,87152708
1975,85015244,163,0,22011834
1966,70564952,103,8,66723609
2007,90182972,165,3,70745568
2006,49103421,6,1,80947643
1988,83239083,79,0,44879003
2011,43178437,27,8,99608590
1964,80782663,33,6,15970181
1988,45685168,178,7,57750788
1994,50736133,196,8,14308110
1973,73524709,148,5,61761488
2023,32973108,101,3,39696182
1997,78109415,154,10,48269724
1995,47355868,146,1,22416112
1961,66267109,67,9,33999202
1965,34977429,131,0,86592869
1976,83707420,146,7,10206095
1964,58376962,171,3,47779058
1975,58389239,116,8,37256066
1988,94483173,70,10,22051101
1989,65376355,97,4,79254950
1976,16872146,67,9,43801681
2021,67358990,13,7,24178666
2022,61133628,103,9,52768905
2023,32633387,117,7,42222557
1998,87865529,82,9,37310816
2024,69589559,111,10,83059638
1960,14539592,129,5,59985478
1980,50301512,83,9,77103578
2024,62692265,176,4,16611372
1997,29744727,27,1,65750248
1980,78289334,87,4,92903944
1964,11011621,136,9,87819537
1988,84964255,7,7,30784187
1978,40481973,28,4,37066742
1991,65649635,96,2,61761488
1998,52057442,50,10,94960546
1996,31213192,16,6,90626233
2012,34916830,119,9,80536332
1998,17680087,32,0,91448195
1985,45681245,109,10,92173604
1999,77079214,88,8,42096130
1964,17088259,66,9,62996686
1979,23247111,188,4,79647347
1989,56031581,38,4,22241476
2000,78869061,2,1,94572812
1976,57324485,77,1,79509158
2009,16488259,147,9,42617352
2019,70019318,51,3,86621276
2004,30711023,27,9,39864873
1968,68290727,85,0,38933676
2024,99069955,152,4,29609336
1973,65124878,135,2,75135123
1972,96241992,126,6,64673067
2014,54977061,70,10,49422927
1999,84217012,116,5,24875747
2003,51819222,56,8,93513010
1984,43134061,110,1,40925318
1974,39754071,7,3,33813653
1999,61393099,96,1,36062994
2008,41639816,3,5,27875521
2015,32846945,14,5,42442783
1990,23668195,78,9,59418083
1983,66926896,155,3,20109378
1995,67086733,58,7,92222401
2024,94909889,113,8,65807457
2019,63422316,34,1,97011519
1997,15183334,99,8,18237319
1980,36944409,50,10,67372264
2016,27695006,90,3,66719483
2000,65626725,30,5,27599343
1965,13354196,60,1,30663283
2011,18988277,191,3,81501221
1981,78922273,94,3,28391810
1992,96617564,145,10,83551583
1962,16614062,124,0,76764692
1984,14994920,194,7,94191435
1975,13029383,10,7,88061165
2016,50081554,187,7,82690661
2000,67247895,169,8,56413753
1964,30622935,82,3,34527340
2017,36104983,78,8,81501221
1965,63001603,169,0,17751908
1986,81339416,19,9,64743179
1982,12757413,87,2,36065359
2000,50936320,41,6,37512142
2012,93163719,184,1,74932162
2009,58664070,96,1,96516762
2015,39821906,118,5,81714255
1984,10545179,110,3,99012873
2007,96210217,145,10,50922613
1964,89083595,99,7,16429480
1966,53004831,197,6,65817641
2023,94220270,112,4,55221922
1969,49524542,97,0,12598346
1971,68599120,26,9,80457514
1989,83435672,32,10,91109343
2022,80142622,78,5,10937527
1981,54666058,36,9,15815868
1991,96919710,89,3,41904749
2009,80401241,190,8,30770352
2008,75222176,30,9,34527340
1966,36677411,117,0,11925091
1997,96295743,74,2,10402059
1988,12883892,108,6,67544528
1987,63320412,51,5,34136247
1990,77679709,36,6,88304621
1972,25891000,171,6,44034866
2008,24971507,177,9,55002972
2013,99552769,31,8,94572812
1976,49138283,159,9,64743179
2010,25053527,166,0,56392606
2007,31184746,63,7,91095254
1989,55079841,132,1,49943119
1987,67583534,185,2,97023466
2009,36981380,58,1,92883685
1999,59368871,193,5,91948687
1969,92145783,87,3,43948432
1972,46159388,141,3,77945595
1974,26665726,155,10,72444911
1989,29232886,57,3,99981171
2010,71312414,108,10,87026479
