dni,nombre_seccion,sede_id,apoderado_dni
47660243,RosyBrown,12,83970493
89235544,CornflowerBlue,0,12204509
25597445,Teal,15,30917826
41754121,Gainsboro,1,49080550
91282969,MediumVioletRed,7,69000846
92409753,DimGray,8,91274147
20437943,LightSteelBlue,5,96106837
19632313,IndianRed,18,54172909
26883382,Blue,6,59633863
73814547,BurlyWood,1,13134169
56368879,MintCream,10,46006010
57113606,GoldenRod,2,51780402
21567292,RosyBrown,5,10688575
95509864,OrangeRed,8,59982193
79432955,GhostWhite,17,85816769
46584775,LightSteelBlue,10,83687024
87403655,LightCyan,17,26443789
31621739,DimGray,14,10631218
37653523,MintCream,3,92193543
63604901,LavenderBlush,3,38815938
13616577,MistyRose,17,50861719
65542697,Coral,7,80601250
40535494,CornflowerBlue,0,81910599
80245761,LavenderBlush,14,38645782
94171140,Gainsboro,16,79070784
39097802,OldLace,4,64747061
69601306,Tan,15,54748994
33424561,LightSteelBlue,10,85044437
39880223,Gray,10,35228814
72930878,Red,12,34290011
91022403,Linen,18,58838064
71943507,DarkViolet,3,32925405
93818793,LightSteelBlue,6,93770480
79912193,Fuchsia,10,45710649
22979137,Green,15,24900938
91648513,MintCream,10,30584089
88444398,YellowGreen,9,66654923
12767854,Crimson,4,95302986
93609025,SeaGreen,2,21269770
90098133,Bisque,10,53887136
62846110,MediumTurquoise,3,40414437
20094221,SlateGray,2,87660539
80681965,DimGray,8,60948449
95804250,Ivory,14,58865595
13543516,Teal,2,58109523
11900096,DarkSlateBlue,6,73391360
53130541,DarkSlateBlue,13,39515308
36226378,SlateGray,10,77267999
85373378,Bisque,10,44512926
96224481,BurlyWood,5,59430059
73338151,Gold,17,62395929
47875396,MidnightBlue,6,26818708
49902790,Gold,11,92579823
65645961,Thistle,11,85476681
47467330,OliveDrab,11,24022606
22570476,MediumVioletRed,7,72636876
26410908,Chocolate,19,21419728
76664543,GoldenRod,5,45051791
19040558,PaleVioletRed,12,58655457
41055076,OrangeRed,15,56918070
86315680,ForestGreen,4,60790752
51191832,Fuchsia,12,80900830
81122319,Orchid,6,75175890
22748814,SeaGreen,2,75417255
81068361,MediumSpringGreen,3,57570327
43688951,NavajoWhite,8,60228344
97403369,LightPink,2,95803823
10005557,ForestGreen,4,52833664
35766511,Beige,18,66588226
82643562,DeepSkyBlue,19,79577139
20009702,DarkKhaki,1,53182169
71672395,AntiqueWhite,14,65912962
92845598,Moccasin,6,85283818
15102860,CornflowerBlue,15,92375353
61151925,SaddleBrown,10,72343742
66682882,MediumBlue,17,86852006
99713442,GreenYellow,16,68014308
18327938,AliceBlue,17,77537962
17504015,MidnightBlue,11,46006010
17266946,DarkKhaki,1,10083303
96557027,Olive,18,75317943
93744289,FireBrick,9,49062431
14606583,DarkGoldenRod,14,23862014
71759160,MediumBlue,17,32537774
99249801,Magenta,2,86690893
47851676,LimeGreen,11,44020211
16238181,DarkGreen,2,30048676
30399801,Cyan,7,91013760
10448578,GhostWhite,11,85283818
58221836,Moccasin,3,77068691
79145682,RosyBrown,15,82199728
25498507,MediumVioletRed,5,72393644
96067844,LightSlateGray,7,17085064
66570256,GhostWhite,17,83055142
65837952,Purple,7,15436760
36986494,LightSlateGray,3,40270205
59545817,Wheat,13,87790413
49601911,Snow,12,69716041
13368021,Salmon,7,99645037
66532132,PaleVioletRed,12,39054536
79855950,Cyan,2,60948449
32437372,OrangeRed,5,92354847
43960183,Cyan,1,92470652
37722798,YellowGreen,3,50569958
41818581,LightSalmon,16,16378882
16984752,DarkKhaki,1,55191861
22447805,OldLace,4,29878146
93108404,MediumVioletRed,18,30280546
14739268,LightSlateGray,7,33908135
65016019,Yellow,2,58904890
34285098,Navy,7,34185253
47018268,Beige,18,19565851
38099415,OldLace,4,98542052
83311460,Cyan,12,57079605
43828881,Moccasin,3,12057117
16605442,DimGray,14,54748994
56637277,BurlyWood,1,76673610
80839449,LightSalmon,3,55680299
67808214,HotPink,9,87521381
89748282,Magenta,2,34896405
85701756,LightPink,11,63221236
55384535,DarkViolet,3,90740872
64621080,DarkGreen,2,72441009
17656487,ForestGreen,13,19106488
79085081,NavajoWhite,8,47897767
26057307,Cyan,1,89718148
52800290,PapayaWhip,10,88695634
81038979,SandyBrown,1,36596475
60881988,MintCream,10,94576164
49909348,PapayaWhip,10,39298142
15705066,LavenderBlush,16,86887349
29656145,RosyBrown,4,19148368
65101661,Plum,2,58432367
44555349,GreenYellow,2,71606176
30784443,PowderBlue,3,98525890
96275330,PaleTurquoise,16,99000080
20681113,Turquoise,0,43667507
20983758,ForestGreen,10,90021856
90023321,SlateGray,2,38509212
55393109,MediumVioletRed,18,83864304
45647243,Plum,2,98141223
64623168,ForestGreen,4,47628503
77336095,SlateBlue,19,85122289
62655896,Blue,6,27698122
99964958,Blue,6,55683404
85304121,DarkGray,6,17666716
33696208,GhostWhite,17,63559092
21526707,Aqua,16,39830973
74684816,Blue,11,37452997
98294372,Orchid,7,58411670
99612986,OrangeRed,8,50837332
63231407,MediumBlue,4,37618906
96100612,ForestGreen,10,88254112
24278024,Green,15,98955285
68907018,MediumSlateBlue,0,72885363
94099574,YellowGreen,5,64205527
94559510,HoneyDew,16,77793911
74267303,PaleVioletRed,3,75760779
86961783,LightSalmon,16,80495172
87155258,BlueViolet,1,73975743
47903923,PapayaWhip,4,43348593
78772028,DarkViolet,8,11331696
75463114,Khaki,6,90414436
59088490,LightGray,9,25709181
12110518,Blue,14,39403694
21533848,MediumBlue,16,25969402
10993026,DarkSeaGreen,2,85164299
61987575,Olive,17,49469422
19333988,RosyBrown,15,85473574
53520725,MediumBlue,16,14016978
15135889,Magenta,19,12723714
81951676,Gray,10,84014257
90174368,OliveDrab,10,95645051
95718993,Gray,2,94711627
41479055,DarkSlateBlue,6,38189889
88036730,DarkTurquoise,14,92910766
77090284,Snow,12,32032720
90711360,SlateBlue,10,84808056
83240018,Maroon,3,80369660
16264052,DarkMagenta,10,23503445
11810742,Tan,7,84414746
81257329,Orange,5,99000080
50960434,Teal,15,27367528
37960423,LightGreen,15,31206316
21671050,Thistle,8,40259945
16614369,MintCream,18,23968352
13728429,Fuchsia,10,46054231
65455017,LightSalmon,19,19625452
21444116,Coral,18,60505512
12182417,DimGray,7,35582392
67108313,Magenta,2,57870979
26068119,LightCyan,17,91132503
86754715,OliveDrab,11,92939953
25888951,DeepSkyBlue,19,35181053
67532445,LightPink,11,17035977
74948134,FloralWhite,17,68363925
74011128,Aqua,17,89949129
88158394,LightGray,9,12439286
14008250,Red,1,32899991
66069388,BurlyWood,3,65763661
52293430,Cyan,1,69716041
45152291,Magenta,2,58255410
86319445,Teal,15,90618332
25717369,CadetBlue,7,86390373
99177720,SlateGray,10,87549237
63914612,LightPink,8,25521864
21980707,MediumVioletRed,18,78875751
78592369,DarkCyan,7,92193543
43043867,FireBrick,9,79664065
95248660,LightBlue,15,41911574
54673556,DeepSkyBlue,10,74059705
56577223,Aqua,1,50898714
48202062,BlueViolet,1,45699118
22172986,Gainsboro,1,80894121
72297107,WhiteSmoke,16,68014308
56813068,MediumBlue,17,50560043
81852638,LightSteelBlue,5,28745370
31582217,Fuchsia,10,71796946
40013711,Red,12,63295851
23542984,Tan,15,42589997
95594717,DarkSlateBlue,3,99830926
62668705,LightSalmon,8,25264560
87897814,MediumBlue,8,53265830
35949002,Silver,0,14808545
11161006,Teal,15,10621485
36999383,YellowGreen,3,94630224
31259246,RosyBrown,15,74321736
20079027,Fuchsia,10,20704390
98394867,LightSkyBlue,12,36222730
18163914,YellowGreen,19,70047203
77686791,Blue,11,81058480
66445830,Beige,18,51377711
13761258,OrangeRed,8,27799939
13456001,OrangeRed,15,32616536
36664662,Tomato,18,89346426
65826578,FloralWhite,17,64029529
87253627,Salmon,13,65782002
86639500,HoneyDew,2,40270205
41894340,DarkSlateBlue,13,31150204
58131764,Teal,15,83530500
35486574,Wheat,12,83895842
95319160,DimGray,8,18355877
16017152,DarkMagenta,12,90885208
70841698,SlateGray,2,88840491
34120971,MistyRose,3,77497673
37618284,LightSeaGreen,14,43645374
37920217,GoldenRod,2,79938712
16682260,Thistle,11,60057148
44066803,LightSalmon,16,44766378
22647162,Chartreuse,4,55749780
95814714,Ivory,14,21013466
21473198,MediumAquaMarine,3,19259064
49497078,Chartreuse,4,69598056
11705559,ForestGreen,13,11594982
99082186,OrangeRed,5,18760300
58749254,LightPink,17,93694236
38550532,RoyalBlue,19,26980703
11790614,MediumTurquoise,3,71200973
34956731,YellowGreen,3,24216282
72557857,Moccasin,3,84902884
52480429,RosyBrown,16,98019928
68241161,HotPink,9,68653914
15424252,LightSalmon,16,75205749
82212527,Wheat,12,87525005
51440341,YellowGreen,5,56086024
74043256,DarkViolet,8,16583108
28999366,Salmon,7,14627536
77783144,Maroon,3,95571834
37146448,SandyBrown,12,22924306
91978769,MediumVioletRed,12,54606409
49334331,LightSlateGray,7,53182169
11269558,SteelBlue,16,84673515
28979467,SeaGreen,2,30676592
62117142,LimeGreen,8,20692174
92419026,Linen,14,32803416
64742377,OrangeRed,8,28287275
24273582,Coral,8,92101032
62175623,OrangeRed,15,70766653
51131347,MediumBlue,8,68597754
33642476,Blue,11,89690458
63034614,Khaki,11,61616914
40396189,DarkGreen,15,53272891
68323772,MintCream,3,64823515
48498944,DarkOrchid,13,64018474
49341967,Fuchsia,11,95674729
57737559,DimGray,7,73253941
41415848,DeepPink,8,54455917
90205195,DarkBlue,18,83255812
14140250,LightBlue,5,92715887
34903824,Lime,1,71358118
54543115,LavenderBlush,16,34971264
25207980,Navy,7,24216282
14593009,MediumAquaMarine,2,37245861
30682708,Khaki,6,17537164
67892775,LightSalmon,3,41911574
16360697,Gray,16,59430059
73430060,Azure,13,98725452
79325381,Cyan,12,61054806
42325634,DimGray,14,36528241
63048948,PaleGoldenRod,0,70102103
92040718,OldLace,4,75481066
19944192,Snow,16,33680823
85527382,DarkViolet,11,19683805
79116629,DarkGreen,2,80762323
10998504,MediumSpringGreen,5,53121239
95428493,SteelBlue,18,92234820
73983882,DarkGreen,15,21619743
16246571,DarkSeaGreen,13,37558220
67230210,Maroon,3,33208180
98896671,Black,9,61362564
71338394,MediumBlue,17,44377867
19178910,Violet,12,37352186
12271256,Gold,4,91012196
14876423,Orange,5,32339024
10605046,BurlyWood,3,76098193
99089400,DarkCyan,11,69975822
51675394,MediumVioletRed,12,65153627
25574398,FloralWhite,17,99276955
54662259,DarkGreen,15,36177896
64321505,LightSlateGray,7,59139127
12683376,SlateGray,10,27279646
63173360,LemonChiffon,19,95164073
40073439,Chartreuse,14,62606901
25215688,LightBlue,15,91013760
23833046,FireBrick,1,38996856
81925473,ForestGreen,10,21419728
18937765,YellowGreen,19,40266231
99157833,DarkViolet,2,38482682
46570366,MediumBlue,16,45118989
32228002,BlueViolet,19,44765885
56673600,FireBrick,15,81499004
12557049,LightBlue,6,96088269
61752133,Black,9,57037516
35501499,Cyan,2,92857392
96788115,Turquoise,0,46007435
42695492,Plum,15,81038508
98583575,Green,15,19729620
66157969,OliveDrab,11,53272887
95209535,ForestGreen,4,56853771
52767587,SandyBrown,5,82394541
46798853,Green,15,36032191
40508788,LightSalmon,4,77486699
87197307,Gold,4,60128549
43258295,LightGray,9,81127622
51020830,DarkViolet,3,37311912
16880776,LightYellow,8,93727258
93163263,SandyBrown,12,73530925
97274898,MidnightBlue,11,34737138
28902148,Teal,0,94953534
29401560,LightSkyBlue,12,66719372
61602667,SteelBlue,16,49065531
39109604,RosyBrown,15,97338607
28691031,SkyBlue,11,18947351
24519733,DarkViolet,3,91008301
97446781,Tan,7,71727234
63424853,LightCoral,3,98059341
48189978,PaleTurquoise,19,75325678
25894223,Bisque,10,63049323
11119101,Salmon,7,64029529
47710814,PapayaWhip,5,44224634
44806554,SeaGreen,2,94792741
87494850,PaleGreen,14,59663178
75837817,DarkMagenta,12,29315705
58856531,Wheat,9,67170880
81510166,Wheat,13,68661297
78109432,Tomato,18,78519067
90084430,Peru,13,45051791
54266450,Chartreuse,4,62347296
96540158,MidnightBlue,11,35773356
93915099,CornflowerBlue,15,11592265
45150282,Linen,18,41878649
13549968,MediumAquaMarine,2,17187631
68124907,IndianRed,19,48808030
67188085,MistyRose,3,93954772
23116078,OldLace,7,93926050
82342560,DarkGoldenRod,9,36277616
79776388,BurlyWood,5,90055417
87566775,RosyBrown,16,30810643
96557133,SeaShell,0,88471568
80701268,IndianRed,18,13680472
47539306,LightPink,17,33160418
74022051,LightGreen,1,95618703
24261079,DarkSlateBlue,14,50403235
65833909,Chocolate,4,67726226
14378683,PaleTurquoise,19,75760779
84893491,MediumSeaGreen,1,96118813
44786599,Beige,18,53829752
73427638,Coral,7,76796971
17105156,AliceBlue,17,86390549
27659512,Thistle,14,65768319
72473285,YellowGreen,19,71582819
85779635,MediumAquaMarine,3,42292390
34913066,FloralWhite,17,62395929
51132579,LemonChiffon,19,92228309
96070688,Chocolate,19,47851117
50311640,Ivory,14,21337098
98382633,Orange,5,91124390
25351067,PaleVioletRed,3,12952128
94849792,Plum,2,46711745
49227391,LightSkyBlue,12,67615929
80123031,GoldenRod,18,65211132
75222105,Cyan,12,30048676
34175147,Pink,3,41530772
97851111,PapayaWhip,10,69876695
89203001,Tomato,19,44262060
33018148,BurlyWood,5,88309285
76809881,ForestGreen,13,62549229
55419689,MidnightBlue,6,62722003
10911267,SlateGray,18,41462409
88975126,DarkCyan,11,98247502
68253877,DarkViolet,8,52490047
79868885,Olive,17,90011487
10043750,DarkGray,15,60664053
41127267,DarkGoldenRod,9,89949129
84440790,Chocolate,4,86690893
52164571,Wheat,15,29138018
33957185,DarkKhaki,1,59659022
54118982,CornflowerBlue,0,39262672
26598977,Tan,7,57420160
19659938,Gainsboro,19,71606176
88250495,Gold,4,99276955
62866336,GreenYellow,2,70894419
70248988,IndianRed,19,47773861
83158651,MediumBlue,8,83695894
89178631,SeaShell,9,25429099
67557676,Gainsboro,19,90807072
97469348,DarkViolet,8,57048677
64956939,Purple,17,52294515
26856630,Orchid,6,99168505
74288202,SlateGray,18,22968146
88473302,SandyBrown,1,46919358
31127313,Orange,5,44674829
76674483,Tomato,19,90780025
86482383,LightSalmon,4,81499004
44247886,DarkSlateBlue,13,60855033
62353142,BurlyWood,3,11849701
62215915,Fuchsia,5,95546185
66348512,Orchid,6,66754561
86415849,OrangeRed,8,25068048
92119200,MediumBlue,16,65894994
13872527,LightBlue,5,17041266
17405875,OliveDrab,11,12710517
73146189,SaddleBrown,0,46280030
47122336,SlateBlue,12,38891912
26702396,Cyan,11,59096116
70130815,Navy,7,17035977
84238683,LightBlue,15,94529025
44469117,SlateBlue,10,16509779
36900707,OrangeRed,15,23345785
24113501,LavenderBlush,16,57417910
24360219,PaleTurquoise,16,60128549
62699558,Bisque,10,58555503
96690037,HotPink,9,99681968
87447834,PaleGreen,2,73668942
14316106,LightPink,11,42392452
72941633,WhiteSmoke,7,82115226
21503978,GhostWhite,11,45963551
95339587,Yellow,2,34226092
70734093,LightYellow,8,29562120
53263338,MediumSpringGreen,3,85988462
98409453,DarkSeaGreen,2,74131183
20761778,Indigo,16,33281209
21609976,BurlyWood,5,46034401
77315117,Coral,7,23838085
38918461,MediumSlateBlue,0,62401955
31574247,PaleVioletRed,3,17528367
36156604,Wheat,10,59634927
36683539,Gainsboro,1,34008333
92384922,Chartreuse,4,81886080
52276390,Magenta,4,58381100
96072177,Bisque,18,64762134
16680407,Lime,1,75418813
30668105,Purple,17,64999013
22758008,Olive,17,78956290
47513106,ForestGreen,11,42392452
35732539,Cyan,12,84509842
60307219,Coral,10,34197791
41218903,Red,1,48238689
78778143,ForestGreen,4,53218759
97057560,Tan,15,79421129
27172026,MediumVioletRed,17,64097008
54439839,SlateBlue,18,64902067
78204301,Gray,16,35127487
57427660,BlanchedAlmond,1,53137983
89605765,DarkKhaki,1,78164989
55168296,DarkBlue,18,80699414
57926861,SlateBlue,12,19524015
73491856,DarkMagenta,10,24271406
67268888,WhiteSmoke,7,19106488
73958438,Gold,4,39341497
77275912,LightSalmon,16,80729047
67591396,MintCream,1,30916769
48385746,LightCyan,17,35127487
70274562,FireBrick,15,94711627
14124195,PaleTurquoise,16,81069976
86514448,Indigo,16,31682090
83988689,Gold,17,21322711
68416734,MediumTurquoise,3,29284925
47926596,YellowGreen,3,98770239
36323636,Salmon,13,15247052
83138194,Thistle,11,86764709
96692418,GoldenRod,5,95640927
63330949,MintCream,1,19742646
31980084,Gainsboro,19,26623662
16401527,GoldenRod,18,43962709
78543940,Aqua,17,27387516
82369444,MediumBlue,16,57048677
24001771,MediumVioletRed,17,62315576
21048931,GreenYellow,16,20680958
96545492,PaleGreen,2,46351979
92026951,BlanchedAlmond,1,50964798
73744217,Wheat,9,59677828
61852979,Peru,8,97848945
49106331,DarkSalmon,19,76569649
87227321,FloralWhite,10,73696084
44806774,PapayaWhip,10,94178315
10152331,Snow,9,79989017
49902661,MintCream,1,76837594
75820376,Silver,0,33272513
86548236,MediumBlue,17,24809472
58762608,DarkKhaki,16,13636829
80444793,Orange,5,68120615
52531013,YellowGreen,19,82365616
81564255,Coral,18,46911698
32952563,Orange,5,58529085
20245084,Gray,10,78785568
24031910,LemonChiffon,19,84736259
45772897,Khaki,6,85476681
63349244,HotPink,9,39638925
23681698,RosyBrown,16,14170281
65147822,DarkOrchid,19,23312703
67704098,YellowGreen,5,17987848
43377027,DarkViolet,3,81783524
34212992,DarkGray,6,52514343
63029839,OliveDrab,10,92980764
75219081,Red,12,14362429
24953997,DarkViolet,2,90807072
38097913,LightGreen,1,68661297
41813952,SlateBlue,12,24446272
90325882,MediumVioletRed,5,23838085
65220628,Violet,12,79341179
97040818,Bisque,18,87424027
69540301,LightSalmon,8,79518470
35683870,YellowGreen,19,47557344
85869052,Turquoise,0,78894963
61631136,SlateBlue,10,51068187
43336640,FireBrick,1,29040400
17675828,Coral,8,22639910
15113876,GhostWhite,11,91237627
99267293,LightBlue,5,29632619
28674070,BurlyWood,3,77318509
16736973,Orchid,6,67219512
78940434,Magenta,2,61279075
17104247,MediumBlue,8,75967290
60864192,LightSalmon,8,27143761
12774803,Chocolate,19,94166507
30438522,PapayaWhip,4,80102032
35472413,LightSalmon,4,50569958
84545221,DarkTurquoise,14,50522664
98022192,Wheat,13,89690458
74318834,DarkKhaki,1,39638925
43351577,Magenta,8,12057117
50371007,Cyan,2,98246528
58832013,LightGoldenRodYellow,17,64177440
80937486,Violet,12,94419537
50087716,PowderBlue,3,16425936
42604509,MintCream,3,71543697
85666666,DarkGoldenRod,9,80501146
15550024,MistyRose,17,56522925
11470738,Tan,15,28608572
82083267,DarkMagenta,10,78763675
18377139,SaddleBrown,0,26481655
30294074,DeepPink,8,22706056
44586175,LavenderBlush,14,78437211
17295400,AliceBlue,9,61542533
51401964,Tomato,18,46034401
13656993,Black,9,97678585
39995754,Magenta,19,89040327
24979116,OrangeRed,5,99041913
32625160,LightCyan,17,59464239
50444632,LightSeaGreen,14,45524251
22419719,Coral,8,94900271
96009217,Aqua,17,30784984
38906118,Lime,1,92470652
37562818,Orchid,6,83530500
91248944,AliceBlue,3,86289134
86256731,LightPink,2,69876695
94249624,DarkSlateBlue,14,22026871
30415309,DarkGoldenRod,9,92234820
69761388,LightBlue,15,30275982
44517421,Azure,13,46974977
10428761,MediumVioletRed,5,38996856
55575066,MediumVioletRed,12,13697605
80862362,OrangeRed,15,18058793
97523471,Ivory,14,47568606
55901208,Moccasin,6,87259672
49374621,Thistle,8,68498367
54675407,MediumAquaMarine,2,78210001
12445330,Aqua,1,75410708
35479013,Coral,8,52833664
89342099,Violet,12,52839852
21084443,SeaShell,9,41381468
42594561,FireBrick,14,44315220
53571586,Azure,13,51026512
67203351,OliveDrab,11,79202503
49474908,Fuchsia,11,16400759
18180592,DimGray,7,88642207
26684296,Orange,5,36881838
74570483,Tan,15,15245115
50583226,Tomato,19,15418545
12528212,NavajoWhite,8,37780570
55951312,HotPink,9,66697297
52100033,DarkCyan,6,45718411
84947410,LightSteelBlue,6,37730731
42218685,MediumVioletRed,17,53742550
66400003,SlateBlue,10,89549119
76276112,Chocolate,19,48143874
60337936,Khaki,6,72085368
21075316,Cyan,11,14914844
41953986,MediumSpringGreen,3,69195174
39781141,Aqua,16,73310201
87408565,LightGoldenRodYellow,17,98641666
78982637,DarkSeaGreen,2,31267155
46910110,Azure,12,34896405
56744974,Coral,18,72129179
42673856,LightCyan,17,62450606
20419984,Lime,1,43097129
15960011,Gainsboro,1,78371870
44954611,LightPink,8,21627696
90448662,Tomato,19,15765352
96911835,Tan,7,19519865
76037250,Tan,15,26189812
70764017,Coral,13,65894994
60714055,RoyalBlue,14,43531921
17831195,Orange,5,93843537
94496553,IndianRed,18,43962709
43700972,Magenta,8,78707752
79429206,SaddleBrown,0,51513769
86597694,Olive,18,54009371
22674426,OliveDrab,10,32096477
90678839,PaleGoldenRod,0,19355809
85828420,LightSteelBlue,10,42292390
93474779,Fuchsia,10,32536310
20975668,MediumSeaGreen,6,59607708
84421396,DarkSlateGray,12,18341643
26031932,SkyBlue,11,17987848
29859480,Gray,2,64001139
65898218,MediumSpringGreen,3,10147647
93616681,LightBlue,15,24846824
66285324,Ivory,14,96547288
46729151,OliveDrab,11,30593794
27905391,BlueViolet,19,84473191
33503680,SaddleBrown,10,74822025
87484136,Orchid,7,92251664
99702833,SandyBrown,12,36564181
71939459,BlueViolet,19,42631539
56858443,Salmon,7,68985624
55257551,HotPink,9,97705548
46344801,MediumSpringGreen,3,18883709
97975682,Blue,6,15539605
83580087,SlateBlue,19,85958952
60779434,SeaShell,8,64762134
76943188,DarkSlateBlue,6,95803823
29418818,LightSteelBlue,6,52047788
71461893,MediumVioletRed,17,68026437
44921011,LightSalmon,3,95810752
50486522,ForestGreen,10,24279201
61427631,DeepPink,8,71075346
18570057,MediumVioletRed,5,38232086
79195983,Orchid,7,12710517
71656057,MidnightBlue,11,49898890
33541167,Navy,9,28666992
22187345,PaleGreen,2,27279646
47086801,SlateGray,2,75640218
73122653,Crimson,4,10439934
35405838,DarkGray,6,39403694
96892091,Peru,8,60128549
41322581,DarkGray,6,21623431
81941701,LemonChiffon,11,70444451
86909606,Aqua,17,95810752
68089109,SteelBlue,18,75833497
13026829,DarkTurquoise,15,41947639
36129135,DarkSlateGray,19,58904890
74284068,Thistle,11,54748994
80026616,Gold,0,73792853
15166650,Bisque,10,82463588
11283289,LightBlue,6,75481066
12934172,Fuchsia,5,38996856
34300706,DarkGray,15,70512131
23338760,SeaShell,0,77469210
70796991,FireBrick,15,36568092
69320822,SeaShell,8,44334835
83687066,HoneyDew,16,19259064
23098322,MistyRose,17,90705518
14549479,Aqua,16,36223842
62182749,DarkSlateGray,7,99632934
34981613,HotPink,6,34952283
58575019,BlueViolet,19,10160112
90903132,Chartreuse,12,19592698
31255497,HotPink,6,58481673
76378360,Gray,16,15196920
35572385,OrangeRed,5,47557344
99125782,FireBrick,15,86822089
63925444,LightCyan,17,38274631
67636989,LightBlue,15,48399723
47846415,DarkGoldenRod,14,37748981
64360663,Red,1,84750395
84436829,CornflowerBlue,15,40784395
92978510,DarkTurquoise,15,78000444
94327863,Yellow,2,78659848
30865452,Indigo,16,29156574
53682902,MediumBlue,8,44615560
35930701,MidnightBlue,6,51068187
89106276,Olive,18,26980703
59908009,Wheat,9,30920667
72217528,Khaki,6,24223135
84853970,Wheat,15,78828883
84218330,RosyBrown,4,32067649
26472990,RosyBrown,12,44881095
60423071,RoyalBlue,7,80950845
56797823,GoldenRod,2,23968352
13963935,HoneyDew,2,89332866
25176734,DarkKhaki,16,83970493
96774620,LavenderBlush,3,11103333
33863076,BlueViolet,1,94419537
15449691,PapayaWhip,10,58091405
42888929,Ivory,14,67419268
43170874,OrangeRed,8,24271406
16005819,DarkViolet,2,90756033
49632057,MediumVioletRed,18,34197791
55155586,Wheat,18,82588537
73581939,OliveDrab,11,45343526
36953775,MediumSpringGreen,5,80039596
39858003,MediumVioletRed,5,82580949
67852041,LightSeaGreen,14,56901580
26047466,Red,1,58717473
19803445,Lime,1,57321101
13012565,LightBlue,6,89332866
91957284,AliceBlue,9,99618456
21954745,Magenta,2,96117251
43706406,DarkSlateBlue,3,52589092
44702931,LightSalmon,4,24610747
36610441,LavenderBlush,14,15949160
17520706,LightSalmon,16,11807660
68507246,RosyBrown,15,53162042
49805595,RosyBrown,4,53934629
91136331,Violet,12,97079489
17159676,Gold,11,87150594
51527001,SteelBlue,18,52994116
86614424,DarkViolet,3,36046647
69432783,Salmon,13,70017548
24802637,LavenderBlush,3,64029529
47770580,Turquoise,0,60172343
71649244,CornflowerBlue,15,27404165
42471370,SlateGray,18,80923443
59342901,FireBrick,14,38384170
98043396,Moccasin,3,90998857
80218689,Moccasin,3,29743199
62947790,Tan,7,15433572
46875388,ForestGreen,10,35347759
98372394,MediumVioletRed,7,32741201
54342485,PapayaWhip,5,75349728
15681904,Purple,18,91012196
51004915,Gold,0,83983509
54685685,MintCream,3,86852006
88790100,DarkTurquoise,14,66291614
98114560,Orange,5,39569846
66150963,Aqua,17,50335780
72658877,Crimson,4,15607301
52202046,DarkSeaGreen,2,96416377
65767764,Black,9,59063431
31975419,OldLace,7,32430487
94097501,Coral,18,51385347
53207526,Lime,1,88606881
58520221,BurlyWood,3,45227751
35201154,LightGreen,15,28916703
99831511,Blue,14,49182000
