dni,numero_celular
70620768,529009690
20501298,360378457
90376732,771316408
65969360,885802501
24751589,615951298
84737853,684669275
28342373,238491360
35875060,249598700
37933282,778482696
98143399,973539535
12530763,448118500
10558934,732210687
51292836,752438703
67828891,984691224
98202261,496499369
84072602,864996516
28234233,261403804
83890808,388369485
55060460,549143600
78228465,253832471
72619178,849001075
80906904,746043588
58708730,426171882
14685652,950670169
59222238,987381855
87818340,621012219
68437965,376310516
27729120,776122275
72132337,548897890
26975317,544044840
64754570,538913243
21393702,480012612
26687042,641736812
80933246,858612376
31125907,794090167
66613397,967210941
37877616,731693612
75843080,452824167
92241681,334526887
23105598,799926376
25730457,255372003
87998550,321123944
23302692,852566471
35278013,662940436
86536602,952165787
22910661,592441998
69887433,647249631
60834079,357965078
44119192,549108768
66059659,943694189
81427538,635624205
64337643,847941869
66816624,690900235
56270602,763386928
31730810,711687881
33373490,238234489
68275068,919039012
71713649,311700220
90665932,585553545
35894052,289505762
61634172,777740903
98136243,637660782
18892431,629426336
26210600,351921706
29277467,235028256
82502224,480179547
55451494,359722877
54950866,946600265
34287053,735642782
41705495,451729746
93237657,562515686
25097477,278846921
25926327,767447735
97248097,786237504
37160090,815399305
59745094,461480659
85952766,624427377
94086168,582237767
10817782,831118215
12271544,914725576
50723629,913069581
32683214,721417506
35418712,292575773
77386254,227535419
81463348,899697115
96950378,238326712
74974563,765413140
16901588,751009562
55786448,444312577
36943646,418298606
12770193,771711339
59487374,826248729
98612225,438319453
11894422,783769814
55119185,317338961
61275745,422343391
94316401,716990315
30390357,970239475
73946209,337110042
75527253,851094966
20511412,970143666
81248362,626666811
77387058,880289402
60966220,361058172
35558952,319471222
21755104,432383582
35511379,547987463
45226628,844743547
13642618,814806297
76969233,894088326
66667423,745485423
89880801,587073983
90844330,420413935
29278010,783376990
45513767,534448188
12392638,637723076
98339795,973890926
44257067,557247818
65678394,553933587
62746533,884275969
40398419,221886065
78005925,976603806
42124239,227929166
32024234,481770621
47551542,680269690
10497591,536805977
36318050,429003014
84034617,524145893
79332953,213906030
56838311,761331083
75217734,241782083
85490737,611075353
68065412,615181716
78479876,732756419
83272759,773243869
41980779,640315322
91836525,295172132
56330013,350132152
88679950,878369234
18270393,675677664
29164684,628046069
30247115,290919093
89480533,893463448
71586440,910779627
11429020,249558654
21069358,285767745
87679473,269726082
35686135,255805545
88797610,336194687
96535008,510283059
67717046,622649005
25116582,418720373
89597967,720155367
47584252,942531561
87019557,995182213
51067355,955756851
17698306,792300430
25740770,265298343
43981541,463463024
45809407,819053591
37831622,493055731
61452876,636386050
19284599,511545177
20325921,461248581
76175206,917775170
38833178,748309969
59942954,389628924
16901281,653927143
73368392,294727556
58279763,335215370
71667597,369039735
91229523,669756910
89967676,755125917
38881697,471351479
12109209,393017595
56352017,557254266
10996168,958108587
20539353,633406296
66451004,458242449
49652806,451861480
12205798,950264926
58108507,787032443
54991070,845059810
73191359,660506617
18479129,390385798
11141524,647443316
15226320,468826846
79613541,864830138
15722095,318755779
60564875,381404816
23815019,931214087
95724017,575039887
96029016,485186842
70430563,875538967
18124938,642539729
81673917,813422115
36855959,776516722
36713791,316239774
53923174,650017274
24213999,274712032
33546401,215935888
70573556,476695526
99372490,281987361
37529037,443446071
76289203,370439152
26930967,640465420
79267640,364179767
54627193,442924192
92638087,315844513
63973498,232426113
37191048,674841346
35785331,832384898
82056395,735293163
62052317,345155906
27406911,931043530
26034543,314640143
73444358,672674250
61476130,749503563
28635953,361234114
71195933,417485860
88727798,593971724
72454355,672764831
91757034,329496132
68803363,937755506
33068612,532177719
86702338,536577089
58107234,684731138
31308451,495804354
55084458,917473280
85491611,214037868
33389210,985545569
70549136,264967721
49938088,993190126
19940991,233720958
97767564,387270604
68486719,454771577
90763372,337991757
64339776,989231810
97488831,424649801
47399840,654248842
94888363,887502687
83518550,347993107
60462302,414913679
78340437,371223956
60199971,744731921
52828335,831489132
88406758,239946387
16698970,475022445
44182535,453991570
19927132,462486337
49970341,468543582
75613439,746795266
31173260,711735404
60342705,635179483
57587583,679732169
17408148,940077633
59427323,766336118
18266009,316833875
88659793,832007832
12786085,645633452
61192974,655628088
84825271,888123671
22741781,330371365
11652312,359452452
60615333,380021145
30316835,422861583
62229067,945053829
92270230,281466780
35396312,885167248
40437164,979144871
76457549,912661639
68358339,614416154
42623408,213002462
41437698,270567678
95496888,982413113
60208762,576995429
49183453,659328482
21173204,542464698
24432645,443368853
22134070,790432634
23097051,453054494
16135844,729574953
64375299,860456675
98885550,227779890
34511264,219846838
82050834,677617713
63033768,399307691
40936670,758185413
16371983,636552924
66477017,243103207
70498121,723513013
63166542,952443662
82920505,764970369
66066506,778496023
90763353,968258626
53363792,734331020
32257808,652572545
35434760,663663093
79614890,979466175
70519234,546785132
16065231,832883535
91356953,823347963
99532517,954472282
56054719,661205236
96878042,748835536
65233923,660214234
81969793,358129675
89492951,858999616
58285660,223668251
59766755,644385604
92117964,240798907
88130963,840711636
38802227,257694355
23724704,239511839
60945790,890396595
52341026,574840841
18822842,869146444
55547826,259758745
76411270,399769074
99365937,630412533
19816189,754969012
26359803,664746043
65043988,480207045
28503012,396306448
12128830,835938359
39853077,610725989
13572711,546163193
12721951,393087223
20984809,473923064
12436242,580232468
94953656,787721365
42132323,341538617
80497637,967915498
48514217,633385895
93144239,937769763
52623513,685422519
46399302,226474373
97808467,515301033
81924097,714169086
80884881,778974991
58214873,597537687
78483220,266730168
13384441,529064976
84746334,516677697
70478018,212190660
23404595,723032245
49696757,735126567
92366026,940101778
25217198,695306380
88853332,821683915
54147674,318750769
15484086,923389090
88836407,697307859
69050536,671889714
49010266,375308900
34664428,439810735
82915572,969321423
38481433,264459584
47190680,669055891
69261610,366525793
58988997,980456935
95599009,743945397
52944926,624726873
13932884,997023299
51875939,799911663
36348971,534727818
28107674,867865978
34743250,253063196
33423608,820871142
43480531,892515379
99994985,831069883
98134068,234628104
64022436,968221996
98464098,258131609
31677228,784905674
82036252,751660589
34339000,527025394
36360910,550132111
40528537,476037625
77030742,994093402
33521016,837709779
61157335,793147551
99710924,273794435
50032163,469519088
63653038,456360222
64276647,935662518
19993797,673353388
47766222,737086716
55182286,620324114
83778443,418701362
86590307,552747404
26795496,939092846
49631334,515394628
76321625,426363063
54123571,672840696
75056043,951447066
66549726,982656155
30637027,625744910
35965414,425579181
69647764,214941325
23524983,527467284
57777628,577288428
84406747,266315565
70703581,734223597
46585656,525317755
82596893,442756086
34094175,452977535
99311453,757345292
37842456,541482891
13183304,226677022
48875810,483957504
78941352,210862702
76388563,325474539
41458365,386941699
93630385,740300823
29446080,791047128
25453085,931481478
41322056,296306742
65833481,395188810
88399747,954308880
14815989,493331439
92676752,236291287
24702326,436814203
47801228,528974778
43662916,384152290
39223536,918926994
97657801,643855897
36631397,845825911
65934633,335993824
88740461,786768308
17504899,611549971
21847098,533267223
47774814,316604009
18194335,630151167
83820564,216996976
56823775,966285007
20678036,266418326
59134654,866065589
95635223,544565831
49870467,999985812
49293188,611109939
87044712,382081132
57744575,551481171
38638124,349929298
70506940,391263750
44152571,488293517
25840873,727161451
95791270,586069527
70154483,358603473
64360789,970132714
95795879,789719835
93403840,313181041
90517115,855887742
28535526,815615428
59523298,792456422
13804628,217169129
37536460,595563108
92227905,352722109
61956534,478642315
92123939,572880083
79654807,285439923
48531228,486046245
20545819,848618590
90815834,240732966
82262937,549664679
52871471,732474050
96886938,998388317
47687569,537475101
62138387,779384878
27985957,553352642
59004266,867174358
94242556,438920300
40459084,950140927
72530233,744166945
42321461,732774836
30802565,653251655
82492689,729196089
26280011,764722784
71076870,411545098
23679153,757967417
84275652,345241728
51172846,916100335
58805487,488493189
82498428,256637726
22926826,626177147
44367152,877168973
91677036,365065159
78298610,922418173
75914733,320338062
10641770,961497994
29068369,593585513
95486122,476227919
43696168,671459445
77029614,671891806
16462681,718347477
41329063,632633929
76220994,518686311
84684841,743140071
96730859,356156202
56891345,513140524
50441636,617916850
40390672,258326069
31837886,734245926
91546623,662187301
64736506,752996322
27849928,459229454
88043704,431780098
85882474,758627937
58757567,369993135
15921742,479320043
22480679,563568043
32713918,537629075
55466031,947380122
47818212,419756668
25197270,718076176
83251589,526999529
93429120,965580243
68637130,516095093
61819271,494413493
93133137,617758908
78735854,689121683
92841879,933324282
47846167,395443503
13646907,977891093
34070850,646266428
51923184,788015261
28407526,482822872
13636296,468720375
92051032,973080226
71818250,573410370
51247007,897996835
97352022,974182383
31294909,248377224
14051940,584622062
25800808,454794856
48081432,343556999
27807307,425808854
30986098,973823023
82128348,380743897
72997971,377651401
79296669,485070152
66622094,951120299
55626027,922369687
67768730,346149044
81738817,513545948
18315990,213917796
30020995,940347053
91648127,262835050
17035031,887887061
47843985,692530613
24178451,734712426
20704355,377885059
33139959,698257155
75996896,283232953
91937100,662841485
55512917,282302856
51576255,518634214
57192979,835352032
81052640,860870270
59811277,458796380
89510982,642347667
51653884,524550116
81066049,813947854
86550566,558613169
30365052,928250988
28886726,859907232
91327077,422686435
74305977,831522730
46692721,267513328
11805605,967627761
79652472,630133057
64229643,796184462
89770346,382636144
19970119,356675073
49641619,674830606
71019641,539735232
85466343,674912937
52090637,786281863
97549602,343361489
70139942,552903713
43891829,651100147
10367088,935668547
95937120,314991310
39099129,971098349
65653049,718756434
11491030,975684131
77429338,460654208
76360519,336953011
69995107,514744440
16364480,569034403
69228600,827218108
78018828,795860896
22061962,838197354
99769789,397503657
51572180,826840391
54409827,434510882
27118390,440578337
81405995,778084195
70662219,280494691
92431524,324270135
49437137,327177052
50159164,386867243
95146761,920870594
34434862,242385430
81768839,423612069
15212182,728260859
97873545,713272387
18948395,662028074
47982901,289212389
29679512,720526045
78249959,344563946
79083480,743028272
96340870,326868573
23628086,673701754
43004390,648021640
82642299,775816128
98903508,588656111
97241987,916928750
39624802,540140661
40565702,641122922
26581830,886472963
